query	groundtruth_extended
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_2_s_0_7_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_0_s_1_2_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_2_s_1_2_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_1_0_s_0_7_cc_0
stratified-bar_p_0_sw_0_7_s_0_7_cc_0_query	stratified-bar_p_0_sw_0_7_s_1_2_cc_0
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_2_s_0_7_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_0_7_s_1_0_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_0_s_1_2_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_0_7_s_1_2_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_0_s_1_0_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_2_s_1_0_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_0_7_s_0_7_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_0_s_0_7_oc
stratified-bar_p_0_sw_1_2_s_1_2_oc_query	stratified-bar_p_0_sw_1_2_s_1_2_oc
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_2_s_1_2_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_0_s_0_7_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_0_7_s_1_2_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_0_7_s_0_7_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_2_s_0_7_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_0_s_1_2_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_0_7_s_1_0_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_2_s_1_0_cc_0
stratified-line_p_0_sw_0_7_s_0_7_cc_0_query	stratified-line_p_0_sw_1_0_s_1_0_cc_0
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_0_s_0_7_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_2_s_1_2_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_2_s_1_0_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_0_7_s_0_7_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_0_7_s_1_2_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_0_s_1_0_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_2_s_0_7_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_0_7_s_1_0_oc
stratified-line_p_0_sw_1_2_s_1_2_oc_query	stratified-line_p_0_sw_1_0_s_1_2_oc
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_0_s_1_0_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_2_s_1_0_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_0_7_s_1_0_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_2_s_0_7_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_0_s_1_2_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_0_7_s_0_7_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_0_7_s_1_2_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_2_s_1_2_cc_0
stratified-point_p_0_sw_0_7_s_0_7_cc_0_query	stratified-point_p_0_sw_1_0_s_0_7_cc_0
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_2_s_0_7_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_0_7_s_1_0_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_0_s_1_2_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_0_7_s_1_2_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_0_s_1_0_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_2_s_1_0_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_0_7_s_0_7_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_0_s_0_7_oc
stratified-point_p_0_sw_1_2_s_1_2_oc_query	stratified-point_p_0_sw_1_2_s_1_2_oc
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_0_s_1_0_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_2_s_1_0_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_0_7_s_1_0_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_2_s_0_7_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_0_s_1_2_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_0_7_s_1_2_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_2_s_1_2_cc_0
viridis-heatmap_p_0_sw_0_7_s_0_7_cc_0_query	viridis-heatmap_p_0_sw_1_0_s_0_7_cc_0
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_0_7_s_0_7_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_2_s_1_0_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_2_s_1_2_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_0_s_0_7_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_0_7_s_1_0_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_0_s_1_2_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_2_s_0_7_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_0_7_s_1_2_oc
viridis-heatmap_p_0_sw_1_2_s_1_0_oc_query	viridis-heatmap_p_0_sw_1_0_s_1_0_oc
	
